bdgb,57,5956
bfej,57,7056
bhae,57,3356
bhci,57,756
bidh,57,3256
biie,57,6456
bjde,57,2056
baac,58,2757
baba,58,8657
bccd,58,6157
bdeh,58,1657
bdgh,58,9857
bebi,58,8657
beef,58,4157
bejj,58,257
bfcg,58,3757
bffc,58,3657
bhej,58,2757
bhhf,58,2657
bdce,59,4758
bdic,59,8958
bdjj,59,58
beeh,59,3458
beij,59,8058
bfii,59,8158
bgbc,59,4058
bgch,59,1958
bgee,59,2158
bjfe,59,1958
bjfj,59,6558
bcab,60,4459
bcfc,60,3959
bcji,60,6559
bgdi,60,9459
bghb,60,3159
bhaa,60,4259
bheh,60,8759
bhfa,60,5259
bica,60,2559
bjeb,60,2059
baeg,61,2660
bafa,61,4460
baij,61,6960
bchj,61,2860
bcib,61,9560
bdia,61,6660
bebg,61,3160
bfbd,61,4760
bfgb,61,4260
bjdf,61,260
bjgg,61,4860
bjic,61,3760
badh,62,3661
bbbc,62,7161
bcbc,62,1861
beji,62,1961
bgdf,62,7161
bhab,62,3061
bhdg,62,3261
bida,62,3061
biib,62,7361
badc,63,6862
bcgb,63,8362
bfaa,63,4762
bhag,63,2662
bhia,63,4962
bhjj,63,9962
bjbh,63,7762
bjda,63,9662
bjhc,63,1262
bjij,63,2762
badf,64,8563
bage,64,8363
bcba,64,5163
bdii,64,3363
bfia,64,9763
bhdh,64,2763
bibe,64,3063
bjef,64,7563
bjej,64,2963
bcfh,65,1864
bdaa,65,8364
bdch,65,2364
bfdf,65,2264
bfgj,65,3564
bfic,65,2764
bhcf,65,5664
bihi,65,9964
bjag,65,464
baff,66,9365
bddb,66,4465
bdfi,66,3465
beff,66,4665
bejf,66,5265
bffi,66,5865
bhfj,66,4665
biaj,66,5065
bjab,66,9965
bdab,67,6566
bdei,67,966
becg,67,666
beda,67,4666
bffe,67,9466
bhac,67,6166
bhaf,67,8466
bhcg,67,7566
bhdc,67,7066
bhee,67,8366
bjjc,67,9966
babj,68,9267
baib,68,7567
baja,68,1767
bbic,68,2767
bcbh,68,3067
bcga,68,9367
bfgg,68,3767
bgfe,68,5067
bhdb,68,1367
bibb,68,2267
bifi,68,667
biid,68,5167
bjhh,68,3867
bjhi,68,5667
bbad,69,5868
bchg,69,1068
bdij,69,7568
bfdj,69,868
bgdj,69,8868
biff,69,7568
bjac,69,4568
bjba,69,4068
baga,70,6769
bbia,70,7569
bebh,70,9469
bejd,70,7469
bieh,70,7369
bihc,70,9569
biih,70,9269
bjbd,70,769
bjje,70,5469
bahc,71,5470
bcag,71,2470
bcij,71,5870
becc,71,3570
bfcj,71,2070
bfji,71,1570
bgdc,71,2170
bgdh,71,6170
bghc,71,1770
bhch,71,9270
bjad,71,7870
bjca,71,3870
bjcb,71,6570
bjdc,71,3770
bjif,71,2070
bbcb,72,471
bceb,72,5771
bdcj,72,1371
bdeb,72,5071
bead,72,5371
begj,72,7971
bfce,72,4071
bfij,72,6071
bhge,72,5571
bife,72,5871
bjjd,72,5171
bbai,73,2972
bdgg,73,1172
bedd,73,272
bega,73,8872
bhcb,73,372
bhie,73,1272
bhje,73,8372
biif,73,2572
bjai,73,1172
bbid,74,7873
bcef,74,2373
befi,74,9273
bfbf,74,2273
bfid,74,9773
bheg,74,7373
biea,74,4673
bihd,74,173
bjdh,74,8873
bjeh,74,8873
bahg,75,274
bbji,75,6074
bcif,75,7574
bdcb,75,3174
bdge,75,3874
beae,75,8674
becj,75,4274
bedb,75,8974
beed,75,2274
bjbe,75,8674
bbhg,76,4775
bcjj,76,3775
beha,76,9475
bejb,76,5875
bffh,76,9575
bgde,76,6575
bgff,76,4275
bgge,76,7575
bhgg,76,3475
bjja,76,8075
bcce,77,9376
bgbe,77,4576
bhda,77,2276
bhgb,77,776
babd,78,6477
bbhj,78,5277
bdhc,78,8477
bgij,78,8677
bhed,78,877
bacj,79,7178
bbab,79,9878
bbii,79,6278
bcfg,79,6178
bdah,79,9978
bdhf,79,9878
begg,79,3878
bgei,79,6678
bhca,79,478
bidd,79,6978
bjah,79,1378
babb,80,5579
bbgg,80,279
bcdd,80,7779
bdha,80,7579
bedj,80,2779
bfai,80,8579
bggc,80,8979
bgje,80,2679
bhhe,80,8479
bhii,80,2979
bidg,80,2079
babe,81,380
bbeg,81,7480
bdga,81,980
bdja,81,1780
bfff,81,4080
bgaf,81,5980
bgdb,81,2880
bjee,81,9180
baai,82,5881
badd,82,2581
bbif,82,7281
bddi,82,5881
bfbb,82,1881
bfdh,82,9981
bfei,82,4481
bhad,82,2381
bhih,82,5181
bigb,82,81
bbag,83,3782
bbcg,83,4482
bbfj,83,5482
bcgc,83,6582
bdbb,83,9482
bfif,83,8582
bfjf,83,2982
bhcd,83,8882
bhfb,83,9182
bhfc,83,9482
bhjd,83,8582
bjdd,83,582
bjdj,83,5382
bbbf,84,1083
bbca,84,4283
bcde,84,383
bebc,84,7783
behb,84,683
bfjc,84,6683
bfjj,84,5183
bhfh,84,1983
bjch,84,8683
baab,85,9684
babi,85,4284
bafc,85,1684
bbea,85,2884
bcdg,85,8284
bcjc,85,584
bcjd,85,1584
bhbi,85,5384
bhgh,85,5184
bbfi,86,3685
bbha,86,8385
bbjd,86,6785
bchc,86,7485
bdbe,86,1185
bfch,86,1785
bgfh,86,5585
biae,86,3385
bidc,86,5685
bjge,86,7785
becf,87,5886
begd,87,686
bgji,87,86
bjcf,87,2886
bjci,87,5886
bjdb,87,4186
bade,88,2087
badj,88,3387
bbbj,88,3987
bbdb,88,7287
bchf,88,1187
bdhi,88,7887
beab,88,1187
bfdd,88,5687
bhga,88,5987
bihg,88,4887
bach,89,3888
baid,89,7988
bfag,89,2788
bffj,89,6688
bfgh,89,8588
bgai,89,8688
bgih,89,8888
bgja,89,4988
bicj,89,4088
biig,89,9088
bijc,89,6188
bbjj,90,6389
bcai,90,1889
bddc,90,4289
bdjh,90,3489
bebf,90,7689
becb,90,6789
bfdg,90,2289
bged,90,2789
bihb,90,3589
bjcc,90,7689
bjec,90,8889
bjfi,90,1189
bacc,91,9190
bajc,91,6390
bajj,91,8390
bbci,91,6890
bbdd,91,5590
bcii,91,5790
bdai,91,8090
bdba,91,9190
bdfc,91,9990
bfea,91,5390
bigh,91,5490
bjae,91,6490
bjdi,91,7990
bbbg,92,8391
bccb,92,2591
begb,92,291
bejh,92,6791
bfcd,92,8491
bgaa,92,4991
bgig,92,6091
bheb,92,5791
bhha,92,7891
bhhc,92,4291
biga,92,3991
bbfg,93,8592
bcei,93,1792
bcia,93,1392
begf,93,3892
bfac,93,7292
bhaj,93,9592
bjeg,93,392
baeh,94,5193
bcge,94,2493
bdhj,94,3193
bedi,94,4093
bfde,94,7193
bhbg,94,393
bibc,94,8093
bjbg,94,9693
beaa,95,6894
bghd,95,294
bhdd,95,4794
bafg,96,995
bbhd,96,1595
bdjb,96,695
begc,96,3195
bgag,96,9595
bhgi,96,8895
bjed,96,9795
bjgh,96,1995
baej,97,3296
baje,97,5996
bbcf,97,5996
bbfh,97,8996
bdfe,97,4796
bgef,97,1896
bgfa,97,9296
bgia,97,8096
bhbf,97,6496
bhid,97,796
bhif,97,996
biab,97,1596
bibg,97,696
babg,98,6397
bagf,98,1997
bbaa,98,397
bbge,98,8897
bbhi,98,8397
befh,98,4597
bfbe,98,3297
bfdi,98,9797
bfib,98,1497
bifa,98,7397
bije,98,5197
bjbf,98,597
bcbf,99,9098
bcci,99,9998
bchb,99,5298
bdhe,99,1198
beee,99,298
bfef,99,2398
bgah,99,2298
bgcb,99,3898
bhah,99,1898
bhja,99,6198
bhjc,99,6598
baef,100,5699
bdcf,100,3099
bded,100,9299
beai,100,2999
bedh,100,2299
bgfj,100,6099
bhjh,100,8199
bibi,100,899
bich,100,3099
biec,100,5299
bigc,100,9699
bijh,100,2999
bjji,100,6099
cahj,1,8100
cbfc,1,8600
ccfc,1,6300
cdgj,1,6600
ceeb,1,3000
cgbd,1,5500
cgih,1,4400
chda,1,5600
cifb,1,6900
cjfa,1,5200
cajj,2,301
cccf,2,4201
ccgj,2,7901
ccja,2,1101
cebe,2,2801
ceib,2,1801
cgdg,2,9001
chbc,2,1501
ched,2,101
cjge,2,8501
cagb,3,8902
caha,3,6802
ccgh,3,2502
cgfd,3,2802
cgji,3,3302
chag,3,2602
chje,3,8702
chjf,3,7202
ciia,3,5902
cjdg,3,7702
cjha,3,2702
ccib,4,3803
cecj,4,3003
cfaj,4,4203
cfgf,4,2503
cgaa,4,7703
cgch,4,2103
cgdf,4,5203
chfi,4,8203
cjae,4,7003
cjhi,4,8103
caaf,5,9504
caca,5,3604
cbcg,5,8004
cbii,5,3904
cbjd,5,904
cdbi,5,8104
cdbj,5,5004
cdhb,5,7404
cgjc,5,5104
ciad,5,3504
cibi,5,3204
cjhe,5,1104
ccdd,6,9905
cddh,6,1505
cegg,6,505
cejh,6,605
cfbi,6,3405
cffa,6,2905
cfja,6,6705
cgeg,6,6905
chaa,6,7705
chdi,6,9505
cheb,6,1805
chig,6,4105
cicd,6,3105
cihg,6,4305
cijb,6,3705
cjag,6,8305
cjee,6,3105
cagj,7,4506
cbjc,7,5306
cdib,7,806
cfbe,7,8606
cgce,7,7406
cgjg,7,3206
chcg,7,5806
cibc,7,9706
cife,7,6
cjeb,7,2006
cada,8,4007
cajg,8,7
cbdg,8,6207
cchg,8,2807
cdce,8,4007
ceae,8,6507
cieh,8,4707
cjbh,8,5307
cjdc,8,3707
cjij,8,3807
cjja,8,4307
cacb,9,5808
caij,9,2908
cbdb,9,4008
ccbc,9,7208
cccb,9,4508
ccjg,9,2908
cdee,9,7008
ceaj,9,4408
cebd,9,7808
ceee,9,808
cejd,9,2908
cfcd,9,5408
cffh,9,9808
cfha,9,1808
chcj,9,9108
chhi,9,4208
cbie,10,8709
cecb,10,4509
cgaf,10,6909
cgei,10,6709
cghj,10,2009
cjch,10,8509
cjga,10,7709
cjhh,10,2109
cafe,11,8510
cahi,11,310
cbhe,11,9610
cebj,11,2110
ceei,11,7510
chgg,11,8310
cbja,12,9711
ccca,12,9011
cdac,12,6911
cdje,12,2711
cefa,12,1011
ceif,12,6411
cfge,12,9011
cfjb,12,9611
cgia,12,9411
chdh,12,9911
ciec,12,1811
ciha,12,5511
ccai,13,4612
cdcf,13,1612
cgje,13,5312
chjh,13,7012
cagd,14,2613
caje,14,5713
cbij,14,6013
cdag,14,3413
cbgd,15,7114
cebc,15,5214
cgca,15,4214
chfa,15,3014
cahg,16,3115
cceh,16,7015
cdch,16,6915
cedg,16,9215
cffd,16,4415
cfff,16,6715
cfgj,16,4815
cgci,16,9815
chbe,16,6815
chhf,16,5715
cjhg,16,15
cjii,16,7315
ccac,17,3316
ccea,17,7516
ceci,17,8916
cfdc,17,2016
cgeh,17,9316
chci,17,4716
chfc,17,7716
chjc,17,8816
cadh,18,4817
cagg,18,7717
cbag,18,7017
cfdj,18,1917
cgjh,18,7317
cidc,18,117
cidf,18,8517
cifh,18,3017
cihj,18,6917
ciic,18,3817
cjaj,18,8017
cbae,19,3118
ccbf,19,5918
ccge,19,3318
cdbh,19,118
cdda,19,9418
cegf,19,9118
cehd,19,4418
cfhb,19,6618
cgdb,19,7518
cgha,19,4518
cgjd,19,6418
cjcb,19,8218
cjed,19,4718
cabc,20,9019
cbcc,20,1519
ccfi,20,4119
cdaj,20,5219
cefi,20,419
cfae,20,7019
cfih,20,4819
cjce,20,6219
cbac,21,5020
ccdf,21,6320
ccjb,21,7420
cdba,21,7820
cdbd,21,420
cdfg,21,20
cdjc,21,7720
chab,21,7820
chbf,21,9820
chbi,21,4220
cihh,21,1420
cijc,21,3920
cjef,21,8820
caih,22,3521
ccci,22,1621
ccjc,22,2521
cddf,22,2321
cdii,22,6721
chbj,22,4521
cheg,22,9921
cice,22,6921
cbgj,23,4922
cbig,23,4722
cchj,23,5022
cdbc,23,9022
cdjj,23,22
cfeg,23,522
cgge,23,6422
cgij,23,4422
chhg,23,4822
ciah,23,3222
cihd,23,7322
cjid,23,2022
cbgh,24,8523
cbjf,24,7623
cfhj,24,9823
cgea,24,5623
cggh,24,5423
cgii,24,2123
chie,24,2323
chih,24,4823
cifd,24,8223
cjhf,24,3723
cahh,25,7824
cbeg,25,5724
cbfh,25,8624
ccbe,25,1924
ccid,25,6924
cdij,25,5824
ceab,25,624
chbb,25,7724
caea,26,4425
cagf,26,9125
cbgg,26,9725
cced,26,4725
ccfb,26,1225
cdcc,26,2425
cghc,26,8125
ciee,26,2425
caid,27,1126
ccaf,27,2926
cdfi,27,6126
cdge,27,8226
ceie,27,4826
cejg,27,2026
cgbg,27,9726
cgjf,27,1526
cibj,27,2426
cifc,27,9726
cjcj,27,4026
cbih,28,2527
ceac,28,7427
ceai,28,4327
cech,28,9427
cfdg,28,4527
cfeb,28,7927
cfej,28,3927
cgbh,28,2227
chcd,28,7927
cige,28,4127
cjbe,28,327
cjei,28,4127
caab,29,9828
cade,29,7228
cdai,29,1228
cdgi,29,4328
cebf,29,4428
cfeh,29,3828
cfib,29,8028
cgcf,29,6928
chdc,29,6928
cjjh,29,328
cbbg,30,1629
cdif,30,1229
cedd,30,3229
cehg,30,9429
cehh,30,9229
ceig,30,229
cgfa,30,9429
cgig,30,2529
chgh,30,929
cibf,30,2029
caac,31,6030
ccbj,31,8630
cddd,31,6330
cfjc,31,4630
cggb,31,4330
cibg,31,5930
cigd,31,630
ciij,31,6230
cjac,31,4530
cjba,31,930
cjdd,31,3030
cjfh,31,7330
cjie,31,3030
cjjc,31,5630
cbbb,32,8931
ccba,32,5731
ccfj,32,7031
cdfa,32,9631
cdhd,32,9531
cegj,32,4431
cace,33,7332
cbcf,33,7232
ccaj,33,8732
ccdc,33,1732
ccdh,33,2432
cehc,33,7432
cfbg,33,4332
cfhh,33,6832
caaa,34,9533
caah,34,5333
cabi,34,7733
cbfd,34,233
cdic,34,8733
cead,34,333
ceag,34,3233
cfji,34,3533
cfjj,34,333
chge,34,2033
chhh,34,1833
ciih,34,6733
caeb,35,334
cbgf,35,7034
cbhh,35,5334
cbjj,35,534
cdbf,35,4034
ceaf,35,9634
ceeg,35,2734
cefe,35,934
cifa,35,7134
cjbf,35,9934
cahf,36,1535
cbca,36,35
cbei,36,6035
ccae,36,8235
cdia,36,1635
ceah,36,4735
cfdf,36,9035
cfdi,36,1835
cfjh,36,6535
cghi,36,9735
cafh,37,2536
cega,37,1336
ceji,37,1336
cfaa,37,5036
cgda,37,2436
cjig,37,6836
cadd,38,37
cadi,38,437
cbea,38,6537
cehb,38,1837
ceid,38,9237
cfec,38,7637
cgeb,38,7737
cgic,38,5637
chaj,38,2337
chbd,38,7937
cicc,38,4737
cigf,38,7937
cjca,38,1537
cjdh,38,1837
cbbc,39,3938
cedf,39,2838
cgcg,39,8838
cgff,39,3438
chae,39,8638
chah,39,3938
chgc,39,9638
cijg,39,5938
cijj,39,3638
caii,40,439
ccfh,40,6539
cchf,40,8439
ccjf,40,5839
cdci,40,5239
cdhj,40,4339
cfba,40,9739
cfed,40,3339
cfgh,40,3539
cgbf,40,39
chha,40,8139
cicf,40,3439
cida,40,6439
cidi,40,1739
cjji,40,3039
cahc,41,4840
caic,41,3040
ccec,41,940
ccee,41,8640
ccej,41,5440
cdfh,41,9140
cehf,41,8240
cgag,41,1740
cgdd,41,5740
cheh,41,2140
cabh,42,841
cadg,42,9541
cbdc,42,3141
cbeh,42,3941
cbgb,42,2941
ccab,42,941
cdhh,42,8341
cffi,42,7941
cfhg,42,2041
cgab,42,5341
cgai,42,3741
cgfi,42,5541
cagi,43,3942
cbje,43,1342
ccah,43,7142
cdej,43,6942
cdfb,43,8042
cfjd,43,5842
cfjf,43,3642
chee,43,9742
cjfc,43,2242
cjgf,43,8342
caee,44,343
cafi,44,8543
cbha,44,8443
ccbd,44,6743
cedj,44,3543
cehe,44,143
cgdj,44,2743
cicj,44,1143
caed,45,3444
cdab,45,7344
cdgb,45,5544
ceaa,45,7144
cefg,45,5044
ceii,45,4744
chdg,45,2544
cidg,45,5644
caba,46,3545
cagc,46,5545
ccbi,46,8445
cceb,46,5545
cede,46,2745
cfhd,46,9445
cfic,46,6145
cfig,46,4045
cjje,46,9145
cafd,47,8346
cbji,47,6146
ccbh,47,6646
cchc,47,3446
ccif,47,846
cdah,47,6446
chch,47,6846
ciac,47,3646
ciib,47,6846
cjdj,47,146
cecg,48,1047
ceje,48,3747
cgec,48,9947
chcf,48,1047
chgf,48,6947
ciae,48,2047
cijf,48,8047
cjbd,48,4747
cjci,48,5047
caci,49,548
cdaf,49,8748
cdhf,49,6548
ceij,49,648
cfah,49,6448
cggi,49,5548
cghg,49,8948
chba,49,5948
chea,49,2248
chfg,49,6148
chid,49,2748
cigi,49,1348
cjda,49,2148
cafa,50,9949
cbch,50,1349
ceeh,50,2549
ceej,50,2749
cfab,50,6249
chef,50,1749
chfd,50,8749
cigc,50,6449
cijd,50,1649
cbda,51,1650
ccha,51,2650
ceda,51,9450
cege,51,9450
cfda,51,8350
cggd,51,450
cifi,51,1250
caif,52,1551
cbec,52,8851
ccjj,52,6151
cded,52,8451
cgac,52,6951
cici,52,451
cadf,53,8752
cdbb,53,1852
cdfc,53,8852
cgbb,53,852
cjad,53,9652
cjeg,53,4652
cabb,54,6553
cadc,54,9953
cdcd,54,4453
cggg,54,5653
cihf,54,8653
cajf,55,3454
cbhg,55,2554
ccch,55,6054
cchi,55,5454
ceed,55,1954
cgjj,55,8754
chfh,55,354
cjea,55,9854
cafc,56,9555
cbcb,56,7755
cdhe,56,5855
cfje,56,3555
cgba,56,9355
caaj,57,3256
cach,57,1656
ccfd,57,4856
cdfd,57,2056
cdji,57,1956
cfbc,57,2356
chgb,57,156
cjcg,57,9856
cjgh,57,2556
cjib,57,9656
cabd,58,3657
caie,58,4957
cbbe,58,57
cbhc,58,7157
cdgh,58,9657
ceec,58,5857
cfcc,58,5157
cfcf,58,5257
chde,58,957
chdj,58,857
chff,58,1357
cjcd,58,5457
cbdh,59,2858
ccfg,59,9058
cdcb,59,5558
cefc,59,7258
cfhe,59,9958
cgbi,59,4858
chgi,59,6858
chhb,59,5458
ciaf,59,5558
caib,60,259
cbdf,60,6259
cbic,60,4659
cccc,60,2859
ccgf,60,4459
cddj,60,2659
cdff,60,2859
cdfj,60,5259
ceef,60,8659
cfia,60,759
chjb,60,5959
cicg,60,6659
cidh,60,7059
ciei,60,6259
cjgj,60,2259
cjic,60,6159
caga,61,2660
cbai,61,7360
cbee,61,5960
cbef,61,5260
ccgb,61,7060
cchb,61,760
ccie,61,8660
cdgd,61,9160
cedb,61,6060
cefj,61,3960
ceha,61,8560
cfaf,61,8160
cgdh,61,8760
chhe,61,5560
chij,61,8660
ciga,61,4160
cihi,61,3360
caeg,62,9661
cbfa,62,2361
ccij,62,5461
cecc,62,5661
cfag,62,7061
cgbj,62,3761
cgif,62,4461
cgjb,62,4861
chai,62,1961
cjah,62,7661
cjcf,62,8861
cjff,62,8461
ccdi,63,3462
ccei,63,5862
cdie,63,2862
cebb,63,5962
cfci,63,5862
cgfh,63,7662
chga,63,9462
cjgc,63,1162
cahe,64,8163
cajc,64,8163
cbhi,64,9763
ccde,64,3463
cdec,64,863
cdei,64,2463
cebi,64,3663
cgaj,64,6863
cifg,64,1663
cjdf,64,7063
cabf,65,9864
cafg,65,8564
cafj,65,5464
cbge,65,5964
ccce,65,1764
ccdb,65,3964
ccef,65,2864
cgcb,65,1564
cgdc,65,4064
cgej,65,1764
cgib,65,9164
chfj,65,864
cjbc,65,4864
cjfb,65,5664
cjjg,65,164
cadj,66,9265
caig,66,4365
cbfg,66,7465
ccff,66,8065
cegh,66,8665
cfac,66,1665
cjhc,66,4265
cacf,67,3866
cdbg,67,1266
cddb,67,6766
cged,67,6866
cghd,67,4466
cgie,67,1966
chaf,67,666
cifj,67,8466
cahb,68,8367
cbci,68,3367
cbdj,68,3567
ccgd,68,1767
cddi,68,8767
cegd,68,7667
cfcj,68,5767
cfdd,68,6367
cfde,68,3367
cffc,68,3867
cghf,68,4067
chdf,68,5567
chgj,68,4167
cjbi,68,6667
cabe,69,9268
cbbj,69,2068
cbfe,69,4268
cbjh,69,1068
cdha,69,8668
cfad,69,2468
cfbb,69,9368
cgde,69,668
cggc,69,9768
cjbj,69,4468
cjgd,69,7768
cbbi,70,8769
cbhf,70,9469
ccag,70,8969
cccd,70,669
cegb,70,9869
cejc,70,6869
cfbd,70,1569
cffb,70,9969
chfb,70,269
cjih,70,7969
cacd,71,3570
caec,71,2170
cbfb,71,6070
ccih,71,4070
cdgf,71,6470
ceih,71,9870
chcb,71,870
ciie,71,5070
ciji,71,4170
cjjd,71,5470
caai,72,3371
caia,72,1571
cbdd,72,6671
cejf,72,2671
cfhi,72,8771
cgcj,72,2371
cghb,72,1171
chca,72,6471
cibb,72,6071
cibe,72,5171
cigh,72,9771
cjej,72,7671
cjfi,72,6971
cjgb,72,5471
cacj,73,3772
cahd,73,8972
cbga,73,3972
ccia,73,4272
cdjd,73,2872
cecf,73,8372
cefd,73,6672
cffg,73,9672
cgcc,73,3372
cgfe,73,2472
chhj,73,4972
ciag,73,5572
cjaf,73,4672
cacg,74,7673
cegc,74,6373
chhc,74,5973
chhd,74,3073
cjcc,74,8173
caeh,75,8774
cbbh,75,774
ccbg,75,8374
ccjh,75,7274
cdad,75,4974
cdeh,75,8274
ceba,75,9074
cedi,75,7574
cfch,75,4874
cfif,75,7874
chdb,75,8774
chib,75,3574
ciab,75,8974
cjfd,75,3374
cjfe,75,7474
cabj,76,1175
cdaa,76,5175
cdhi,76,1175
ceca,76,4675
cgfb,76,7275
cihc,76,9875
ciif,76,175
cjbg,76,1275
cbed,77,476
cbib,77,8476
cbjb,77,7876
cdea,77,3076
cdhg,77,1876
cejj,77,3476
cfga,77,5576
cibh,77,9276
cjaa,77,9776
cjdb,77,1176
cjdi,77,1076
cjjb,77,1376
cdbe,78,8777
ceic,78,5477
cfbj,78,9077
cffe,78,5377
chac,78,6277
chdd,78,1877
chjg,78,4977
cbbd,79,78
cddg,79,5078
cdga,79,478
cdgc,79,8378
cfid,79,978
chjd,79,1678
cieg,79,1278
cabg,80,2079
cbaj,80,3679
cbia,80,6179
cbif,80,5279
cdca,80,5579
cedc,80,9979
cedh,80,5979
ceia,80,1979
cfcg,80,8079
cgah,80,3179
chia,80,8679
ciaa,80,1179
cjgi,80,179
cbid,81,4780
cchh,81,2480
cejb,81,6080
cfdh,81,6780
cfgg,81,2980
cgfc,81,9680
ciaj,81,9780
ciid,81,1980
ciig,81,4980
cjde,81,7180
cjeh,81,4380
cjia,81,9780
cadb,82,81
cbad,82,5481
cdgg,82,1481
cece,82,7381
cefh,82,1981
cjab,82,9681
cajd,83,882
cajh,83,9782
cbeb,83,5882
cbhb,83,2782
ccga,83,3682
cddc,83,8682
cdih,83,2882
cfbf,83,7182
cfei,83,7782
cgbe,83,8182
cgdi,83,8382
cgef,83,4482
cgfg,83,6082
chec,83,8582
ciej,83,4482
ceja,84,183
cfea,84,983
cfgi,84,9283
cfii,84,7683
chad,84,2183
chcc,84,9383
chji,84,4483
cidb,84,7983
cief,84,6983
cjgg,84,1183
cjjf,84,483
caei,85,4984
cbaf,85,3184
cbfj,85,7184
ccdg,85,9184
cfgc,85,2784
cagh,86,1185
caja,86,8985
cbah,86,2585
cbba,86,685
cche,86,5485
cdeg,86,2485
cidd,86,85
cieb,86,6285
cjif,86,9985
ccii,87,7386
cdcj,87,4986
cefb,87,2186
cffj,87,1886
cfij,87,1986
cgae,87,4786
cgga,87,6386
cijh,87,6186
cjfj,87,9986
cjhb,87,6386
caff,88,6887
ccgg,88,8087
ccje,88,9187
cdae,88,7287
cdid,88,487
ceea,88,387
cfbh,88,5187
cfca,88,2187
chja,88,5687
cide,88,1487
cije,88,687
cjfg,88,8587
cafb,89,8588
cdeb,89,6588
cdhc,89,3188
cfcb,89,3588
cggf,89,6788
cggj,89,388
chce,89,7288
chjj,89,8188
cibd,89,9788
cidj,89,9388
caag,90,7589
cbaa,90,4289
cbce,90,4989
cbde,90,9489
cbhj,90,8589
ccda,90,6589
ccig,90,4989
cebg,90,5389
cfai,90,7389
cgee,90,9589
cghe,90,4389
cica,90,4289
cigb,90,7689
cihe,90,3789
cbff,91,3590
cbjg,91,4290
ccaa,91,5990
cehi,91,790
cfhf,91,8590
chif,91,9790
cigj,91,3590
caef,92,7791
cage,92,5291
caji,92,991
cbfi,92,1291
cccj,92,791
ccgi,92,6891
cchd,92,3591
ceff,92,991
cehj,92,3291
cgbc,92,4891
cgid,92,9091
chgd,92,6391
cicb,92,8891
ciea,92,3191
cbgc,93,1192
cbgi,93,9892
ccbb,93,792
cccg,93,8292
cdcg,93,292
cdde,93,8092
cdef,93,5992
cdjh,93,4192
cfgb,93,6292
cfgd,93,7592
ciai,93,7392
cihb,93,892
cjai,93,6092
cbab,94,7793
cbej,94,4493
ccji,94,4693
chic,94,1593
ciii,94,3193
cjec,94,8493
caej,95,7394
cbhd,95,7294
cdja,95,4494
cdjg,95,5694
cfhc,95,9094
chej,95,494
ciba,95,8194
cjbb,95,1994
cjhj,95,494
caad,96,795
cceg,96,6995
ccfe,96,1895
ccgc,96,995
cdfe,96,2495
cfef,96,2595
cfie,96,8795
cghh,96,1295
cjhd,96,1195
cacc,97,8396
cbbf,97,8896
cbcj,97,8996
ccdj,97,3796
cecd,97,2396
cfce,97,6496
cfee,97,9496
cgcd,97,5196
chbh,97,5696
chfe,97,8196
chii,97,6496
cjjj,97,6696
cbdi,98,5197
ccfa,98,1997
ccjd,98,2097
cegi,98,5097
cfjg,98,4697
cgad,98,6797
cgfj,98,5897
cied,98,2897
cbcd,99,8198
cdig,99,9698
cfdb,99,898
cgja,99,298
chbg,99,2398
chei,99,3798
caae,100,8799
cajb,100,3099
ccad,100,9499
ccic,100,2599
cdjb,100,7199
cdjf,100,2299
cebh,100,2499
cich,100,1899
ciff,100,2999
cigg,100,5499
cija,100,5199
dbej,1,5700
dbfa,1,2700
dbid,1,9200
ddic,1,7300
dfac,1,9000
dffa,1,300
dfia,1,8300
djac,1,7200
djhb,1,4600
dcbc,2,2301
dcdi,2,6801
ddch,2,1801
ddee,2,8601
degj,2,1401
dgbc,2,4301
dhdc,2,7601
djai,2,5501
dabe,3,802
daeb,3,3902
dcgg,3,1602
dcgi,3,3002
dfhe,3,1502
dghc,3,4802
dgjh,3,4402
dhid,3,4202
dahd,4,3103
dcdd,4,7003
ddhe,4,3903
ddje,4,503
debi,4,4403
debj,4,2303
deic,4,4003
deij,4,9503
dfca,4,8803
dgcc,4,3503
dgfb,4,2403
dhfj,4,2503
dafi,5,5604
daic,5,9504
dbed,5,8504
dbfe,5,5104
dbih,5,6704
dceb,5,8304
ddah,5,8704
defc,5,5504
dgcg,5,5204
dhdd,5,204
diib,5,4104
djeb,5,5804
daad,6,3205
dadg,6,7705
dbhj,6,1005
dehh,6,3305
dfhi,6,6505
didd,6,9405
died,6,705
digj,6,2905
dheh,7,8106
dhhc,7,8806
diag,7,4506
difg,7,3606
djde,7,6806
djha,7,5706
dfaj,8,4507
diic,8,8307
djad,8,9907
dage,9,3208
daja,9,108
dcde,9,508
dece,9,1308
dgea,9,708
dhib,9,808
diea,9,8508
difd,9,2708
djaf,9,2008
dbjd,10,1709
dcga,10,4809
dcgc,10,6509
ddhb,10,8609
dedg,10,2509
deeb,10,2509
dfda,10,9409
dfee,10,7709
dgbe,10,309
dged,10,5009
dhfc,10,3309
dici,10,3609
djfi,10,2509
dbhi,11,5710
dbie,11,2410
dbij,11,5110
ddja,11,8910
ddjg,11,1810
dede,11,7910
dfcc,11,6610
dfdd,11,8410
dffd,11,6910
dicb,11,7010
dafg,12,9111
dbdh,12,6211
dcbf,12,4711
dcjc,12,1111
dehc,12,3911
